rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
38498,39209,39486,39446,39209,39525,40079,39644,H. Open
40395,38419,39328,39605,39407,39644,40395,40158,H. Open
41502,37707,39170,39763,39763,39842,40237,40514,H. Open
40988,38340,39407,39842,40118,39921,39723,40158,H. Open
39921,39525,39842,39921,40197,40039,39367,39684,H. Open
39525,40276,40118,39802,40039,39881,39288,39446,H. Open
39525,41225,40039,39644,39802,39763,39407,39446,H. Open
39565,42016,40000,39644,39684,39763,39605,39565,H. Open
39525,41699,39763,39723,39881,39802,39684,39605,H. Open
39446,40514,39723,39802,40079,39921,39407,39763,H. Open
39407,39644,39881,40039,40395,40197,39525,40039,H. Open
39407,39605,40079,40118,40435,40158,39446,39921,H. Open
39525,39842,40316,40039,40039,39921,39288,39842,H. Open
39565,39842,40197,39605,39644,39723,39446,39644,H. Open
39565,40039,40039,39644,39723,39881,39644,39684,H. Open
39644,40316,39921,39763,39763,39723,39921,39684,H. Open
39684,40039,39763,39684,39288,39486,40000,39723,H. Open
39486,39446,39525,39723,38774,39446,39802,39723,H. Open
39446,39565,39367,39723,38893,39525,39684,39565,H. Open
39605,39881,39446,39605,39407,39684,39486,39446,H. Open
39921,39723,39605,39684,39921,39881,39644,39644,H. Open
40039,39407,39644,39684,40276,39921,40237,39842,H. Open
39921,39763,39881,39684,40435,39921,39802,40000,H. Open
39881,40197,40158,39763,40672,39921,39209,40158,H. Open
39881,40000,40356,39881,40711,39881,38814,40197,H. Open
40000,39684,40395,40000,40830,39921,38854,40158,H. Open
40118,39605,40356,40000,40751,39960,39328,40000,H. Open
40039,39802,40276,39960,40553,40158,40158,39763,H. Open
39763,40118,39960,39763,39842,40079,40632,39605,H. Open
39684,40435,39644,39565,39051,39842,40514,39605,H. Open
39684,40316,39328,39644,38814,39684,40514,39723,H. Open
39525,40000,39091,39763,39130,39842,40632,39842,H. Open
39446,39565,39091,39723,39209,39605,40356,39802,H. Open
39763,39565,39367,39723,39328,39446,39960,39960,H. Open
