rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40197,40948,39960,39723,39960,40869,40593,40474,Tool Grip
40158,40711,39644,39525,39723,40356,40276,40197,Tool Grip
39881,40395,39525,39565,39842,40672,40118,39921,Tool Grip
39486,40000,39644,39763,39960,41027,40079,39723,Tool Grip
39288,39802,39842,39763,39960,40751,39842,39723,Tool Grip
39367,39802,39921,39842,40000,40276,39644,39763,Tool Grip
39525,39881,40000,39881,39802,39881,39486,39802,Tool Grip
39644,39644,39921,39802,39525,39605,39367,39763,Tool Grip
39723,39525,39802,39723,39446,39249,39328,39684,Tool Grip
39842,39842,39802,39525,39486,38972,39288,39684,Tool Grip
39921,40039,39723,39486,39723,38774,39288,39684,Tool Grip
39960,40039,39723,39644,39842,38814,39288,39565,Tool Grip
39960,39921,39802,39881,40079,39170,39367,39684,Tool Grip
39842,39723,39881,39881,39921,39328,39446,39921,Tool Grip
39763,39644,39802,39644,39644,39367,39605,39881,Tool Grip
39842,39684,39802,39565,39407,39763,39842,39921,Tool Grip
39881,39684,39842,39723,39684,40593,40000,40039,Tool Grip
39842,39842,39723,39763,40000,40869,39921,39921,Tool Grip
39723,40118,39723,39802,40079,40593,39802,39842,Tool Grip
39644,40474,39802,39921,40276,40672,39684,39684,Tool Grip
39605,40435,39802,40039,40553,40751,39723,39723,Tool Grip
39644,40118,39684,40000,40593,40435,39644,39644,Tool Grip
39802,40000,39763,39802,40514,40197,39644,39763,Tool Grip
40079,40237,39802,39684,40158,39525,39763,39921,Tool Grip
40039,40474,39723,39486,39486,37470,39209,39842,Tool Grip
39565,40395,39605,39249,38616,36522,39051,39407,Tool Grip
39446,40356,39684,39525,38814,38577,40000,39684,Tool Grip
39723,40514,40118,40039,39525,41107,40830,40237,Tool Grip
39921,40593,40276,40316,39486,43241,41265,40435,Tool Grip
39842,40276,40237,40276,39209,43992,41107,40316,Tool Grip
39684,39684,39960,40039,39486,43636,40553,39960,Tool Grip
39446,39130,39684,39842,40237,43320,39921,39644,Tool Grip
39091,38774,39407,39605,40435,41620,38854,39249,Tool Grip
38893,38893,39249,39486,40197,39130,37747,38972,Tool Grip
39328,39446,39328,39328,39723,35533,37273,39051,Tool Grip
39842,40000,39565,39209,39605,32450,38024,39446,Tool Grip
40237,40395,40000,39328,39802,33992,39684,40039,Tool Grip
40356,40395,40356,39565,40158,37944,40869,40316,Tool Grip
40197,40000,40356,40000,40474,41304,40988,40316,Tool Grip
39881,39605,40118,40158,40711,42727,40790,40276,Tool Grip
39763,39486,39921,40197,40751,42529,40435,40158,Tool Grip
39684,39367,39802,40158,40474,42016,39960,39881,Tool Grip
39446,39367,39763,40039,40158,41818,39525,39644,Tool Grip
39367,39565,39802,40039,40039,41107,39486,39684,Tool Grip
39486,39644,39881,39960,39881,40276,39486,39842,Tool Grip
39644,39723,39842,39802,39407,39763,39407,39802,Tool Grip
39763,39881,39842,39763,39012,39051,39446,39802,Tool Grip
39921,39960,39802,39723,39051,38854,39605,39842,Tool Grip
40000,40079,39842,39723,39209,39051,39644,39921,Tool Grip
39842,40079,39802,39684,39012,39209,39605,39960,Tool Grip
39802,39921,39802,39565,38498,39130,39605,39921,Tool Grip
39684,39723,39644,39446,38814,39170,39486,39684,Tool Grip
39446,39486,39525,39486,39960,39288,39288,39486,Tool Grip
39249,39446,39486,39763,40869,39407,39328,39328,Tool Grip
39486,39881,39684,39881,40988,39565,39486,39446,Tool Grip
39802,40672,40039,40039,40869,40197,39921,39802,Tool Grip
39921,40593,40158,40158,40751,40514,40039,40079,Tool Grip
39921,39802,40118,40079,40435,40435,39960,40118,Tool Grip
39921,39170,40079,39960,40079,40158,39723,40000,Tool Grip
39960,39091,39960,39723,39723,39525,39486,39881,Tool Grip
39091,39130,39921,39684,39446,38972,39407,39763,Tool Grip
38340,39249,39802,39605,39170,39051,39209,39723,Tool Grip
39446,39407,39684,39565,39288,38893,39091,39684,Tool Grip
40711,39644,39605,39644,39605,38063,39130,39802,Tool Grip
40948,40039,39605,39723,39802,38300,39644,40039,Tool Grip
40593,40395,39723,39842,40000,39960,40158,40039,Tool Grip
40118,40356,39644,39763,39605,41265,40079,39802,Tool Grip
39723,40435,39525,39446,39288,42332,40079,39723,Tool Grip
38854,40751,39565,39407,39288,42016,40316,39684,Tool Grip
38498,40869,39723,39723,39565,40514,40158,39644,Tool Grip
39170,40751,39921,39921,39723,39446,39921,39802,Tool Grip
40000,40474,40118,39921,40000,39288,39802,39960,Tool Grip
40197,40079,40079,40000,40079,39249,39605,39921,Tool Grip
40079,39605,39842,39802,39842,38656,39367,39763,Tool Grip
39881,39328,39723,39486,39525,38656,39486,39525,Tool Grip
39605,39328,39605,39407,39446,38893,39525,39446,Tool Grip
39684,39407,39842,39565,39881,38893,39565,39763,Tool Grip
39881,39605,40079,40000,40435,39209,39407,40079,Tool Grip
39921,39644,40197,40237,40474,39684,39407,40197,Tool Grip
39723,39565,40039,40276,40276,40593,39684,40118,Tool Grip
39525,39446,39842,40118,39960,41304,39921,39960,Tool Grip
39328,39407,39644,39842,39525,40711,39960,39763,Tool Grip
39249,39446,39565,39525,39288,40948,40751,39605,Tool Grip
39367,39249,39446,39486,39565,43122,41620,39723,Tool Grip
39525,39249,39525,39723,40237,44743,41107,39921,Tool Grip
39802,39565,39842,40079,40988,44980,40000,39960,Tool Grip
40000,40079,39960,40197,41186,42885,39605,39960,Tool Grip
40000,40356,40000,39881,40711,40079,39407,39763,Tool Grip
39921,40395,39960,39644,40079,37114,38854,39565,Tool Grip
39684,40395,39842,39605,39723,33873,37984,39407,Tool Grip
39446,40079,39684,39288,39012,30909,37431,39091,Tool Grip
39525,39921,39723,39328,38972,33992,38300,39170,Tool Grip
39802,40118,39881,39605,39486,39921,39565,39802,Tool Grip
40158,40474,39921,39802,39012,42411,39802,40197,Tool Grip
40356,40711,40039,39960,38616,40553,39644,40395,Tool Grip
40395,40711,40118,40039,38933,39130,39763,40435,Tool Grip
40316,40593,40197,39960,39407,39605,40276,40395,Tool Grip
40039,40316,40118,39802,40039,40909,40988,40316,Tool Grip
39684,39921,39881,39723,40632,42213,40948,40039,Tool Grip
39407,40039,39684,39842,40790,42450,40514,39763,Tool Grip
39051,40039,39605,39842,40869,41778,39921,39525,Tool Grip
39091,39288,39565,39842,40751,40988,39525,39446,Tool Grip
39684,38735,39605,39802,40197,40316,39328,39446,Tool Grip
40158,38419,39763,39723,39723,39842,39367,39565,Tool Grip
40197,38735,39921,39763,39684,39605,39407,39763,Tool Grip
40079,39051,40039,39881,39921,39684,39525,39921,Tool Grip
39881,38656,39960,39921,39763,39565,39525,39881,Tool Grip
39486,38142,39842,39763,39328,39170,39407,39802,Tool Grip
39051,38142,39842,39684,39446,39012,39407,39763,Tool Grip
39170,39288,39802,39684,39565,39051,39407,39842,Tool Grip
40039,40751,39802,39605,39446,39209,39525,40000,Tool Grip
40672,41660,39960,39605,39367,39605,39723,40158,Tool Grip
40474,41897,40000,39644,39644,39960,39802,40079,Tool Grip
39723,41502,39723,39644,39921,40593,40000,39842,Tool Grip
38735,40869,39288,39605,40000,41027,40039,39723,Tool Grip
38419,40672,39170,39684,39960,40909,39763,39605,Tool Grip
38893,40751,39407,39644,39881,40197,39446,39525,Tool Grip
39684,40632,39644,39684,39723,39209,39249,39249,Tool Grip
40276,40276,39842,39763,39684,38182,39130,39209,Tool Grip
40316,40079,39960,39684,39605,37114,39012,39605,Tool Grip
39960,39565,39921,39802,40276,36759,38893,39960,Tool Grip
39605,38933,39842,40000,41146,37233,39051,40079,Tool Grip
39565,38695,39763,39960,40948,38379,39723,40000,Tool Grip
39684,38735,39763,39881,40158,39842,40356,40079,Tool Grip
39763,38933,39802,39723,39565,41581,40632,40079,Tool Grip
39802,39328,39802,39763,39367,42371,40435,40000,Tool Grip
39684,39525,39802,39802,39288,41778,40079,39802,Tool Grip
39565,39605,39684,39842,39367,41462,39881,39763,Tool Grip
39565,39684,39763,39960,39684,41620,39684,39881,Tool Grip
39565,39763,39605,39723,39605,40869,39446,39842,Tool Grip
39565,39763,39525,39644,39565,39881,39684,39802,Tool Grip
39486,39802,39565,39605,39486,38933,39881,39723,Tool Grip
39605,40000,39684,39525,39684,38933,39842,39565,Tool Grip
39723,40158,39842,39605,40079,39960,39960,39605,Tool Grip
39644,40356,40276,39605,40237,42213,40751,39605,Tool Grip
39684,40435,40593,39644,40514,43873,41541,39723,Tool Grip
39921,40514,40751,39842,40672,44545,41581,40158,Tool Grip
40158,40593,40751,40000,40790,43715,40790,40395,Tool Grip
40158,40632,40948,39960,40356,41304,39328,40237,Tool Grip
39842,40553,40909,39960,39644,38695,38340,39763,Tool Grip
39486,40276,40316,39842,39051,36324,37549,39130,Tool Grip
39486,40118,39644,39881,38893,33043,36284,39130,Tool Grip
39644,40197,39249,39960,39446,29604,36166,39565,Tool Grip
39842,40197,39012,39802,39486,30197,37786,39802,Tool Grip
40000,40079,38933,39644,39525,36047,40079,40000,Tool Grip
40039,39960,39051,39486,39605,41897,41462,40079,Tool Grip
40079,39802,38972,39446,39407,44427,41581,39960,Tool Grip
39960,39446,38735,39565,39723,44664,41107,39842,Tool Grip
39684,39209,38498,39723,40079,43755,40514,39723,Tool Grip
39486,38774,38774,39723,40079,42609,40118,39763,Tool Grip
39288,38458,39644,39921,39960,41818,40039,39842,Tool Grip
39249,38893,40672,40000,39881,41027,40039,39921,Tool Grip
39407,39565,41225,39881,39921,40158,39921,39802,Tool Grip
39407,40118,41225,39684,39763,39407,39644,39723,Tool Grip
39723,40435,40909,39684,39881,38933,39525,39842,Tool Grip
40197,40593,40632,39842,40158,38537,39802,40079,Tool Grip
40474,40553,40316,39960,40276,38537,39881,40197,Tool Grip
40395,40197,39881,40079,40237,38656,39525,40079,Tool Grip
40237,39960,39525,39960,39881,39091,39407,39842,Tool Grip
40039,39960,39407,39842,39763,39960,39525,39763,Tool Grip
39802,39842,39288,39525,39407,40672,39249,39565,Tool Grip
39605,39605,39288,39525,39407,41146,38972,39486,Tool Grip
39367,39525,39446,39684,39486,40316,38735,39446,Tool Grip
39367,39723,39605,39842,39763,39130,38774,39605,Tool Grip
39763,39960,39802,39921,40197,38656,39012,40000,Tool Grip
40039,40118,39763,39960,40237,37865,39091,40158,Tool Grip
39881,40039,39565,39842,39881,36601,39249,39960,Tool Grip
39565,39881,39367,39723,39644,37035,39684,39723,Tool Grip
39407,39723,39288,39565,39644,38695,40118,39644,Tool Grip
39446,39723,39209,39605,39684,40435,40356,39644,Tool Grip
39525,39644,39486,39644,39842,41502,40435,39763,Tool Grip
39605,39407,39644,39723,39921,41541,40276,39842,Tool Grip
39723,39249,39763,39881,40039,41107,39921,39802,Tool Grip
39605,39486,39842,39881,40118,40237,39565,39802,Tool Grip
39723,39763,39842,39960,40039,39525,39367,39881,Tool Grip
40000,39960,39802,39605,39605,39051,39446,39842,Tool Grip
40039,40079,39684,39486,39367,39091,39644,39842,Tool Grip
39842,40118,39723,39684,39723,41502,40632,40039,Tool Grip
39723,40039,39921,40039,40553,45454,42095,40316,Tool Grip
39644,39881,40158,40039,40632,46403,41937,40237,Tool Grip
39565,39723,40158,39802,40237,46166,41027,39921,Tool Grip
39407,39565,40079,39525,39525,44111,39763,39407,Tool Grip
39605,39881,40435,39486,39091,41265,38854,39209,Tool Grip
39960,40276,40909,39723,39367,38656,38537,39525,Tool Grip
39960,40276,41027,39802,39130,32846,36956,39565,Tool Grip
39802,40118,40948,39644,38735,26521,35454,39446,Tool Grip
39881,40118,40909,39723,39328,26561,37075,39842,Tool Grip
40000,40118,40948,39921,40158,33399,39921,40118,Tool Grip
40000,39881,40435,40197,40751,42095,41660,40316,Tool Grip
39921,39486,39407,40079,40909,47273,41818,40197,Tool Grip
39921,39486,38577,39881,40593,47668,41107,39960,Tool Grip
39723,39605,38379,39644,40197,45454,40356,39802,Tool Grip
39249,39565,38419,39367,39605,42727,39763,39446,Tool Grip
39209,39644,38814,39367,39763,40869,39525,39407,Tool Grip
39525,39763,39170,39684,40276,38616,39407,39763,Tool Grip
39842,39881,39446,40079,40830,37510,39684,40079,Tool Grip
39921,39881,39644,40158,40672,38221,40039,40118,Tool Grip
39842,39763,40197,40118,40395,39684,40395,40197,Tool Grip
39842,40118,40909,39960,40079,41186,40395,40039,Tool Grip
39802,40474,41027,39763,39684,43676,40711,39684,Tool Grip
39802,40632,41107,40000,39921,45336,41107,39921,Tool Grip
39644,40316,40909,40158,40079,44862,41067,39960,Tool Grip
39249,39605,40395,39842,39802,42569,40553,39881,Tool Grip
39209,39051,40000,39802,40000,41423,39684,40000,Tool Grip
39605,38933,39684,39881,40079,40869,38656,39960,Tool Grip
39921,38616,39328,39684,39881,37589,37233,39525,Tool Grip
39842,38063,38854,39288,39170,29881,35454,38695,Tool Grip
39802,37668,38537,38972,38774,25770,35731,38537,Tool Grip
39723,38103,38616,39091,38893,29525,38024,39209,Tool Grip
39249,39328,39012,39486,38656,36008,40039,40000,Tool Grip
38854,40514,39407,39802,38182,40395,41146,40395,Tool Grip
39605,40988,39644,39842,38498,42055,41462,40593,Tool Grip
40672,41265,39960,39723,39644,42885,41265,40514,Tool Grip
41027,41581,40237,39881,40514,43636,40948,40435,Tool Grip
40790,42055,40276,40316,40948,43992,40514,40237,Tool Grip
40316,42213,40118,40158,40593,43478,40158,39842,Tool Grip
40000,41383,40000,39881,40197,42529,40000,39763,Tool Grip
39842,40237,39763,39684,40237,41423,39723,39802,Tool Grip
39763,39525,39644,39525,40197,40118,39367,39684,Tool Grip
39565,39170,39605,39446,40000,39367,39288,39605,Tool Grip
39249,38933,39525,39446,39723,39170,39328,39525,Tool Grip
39130,38933,39486,39684,39763,39209,39367,39684,Tool Grip
39091,39012,39644,39763,39723,39170,39525,39723,Tool Grip
39051,38814,39605,39763,39605,38854,39288,39684,Tool Grip
38972,38577,39367,39802,39367,38419,39091,39605,Tool Grip
39170,39051,39209,39723,39130,38182,39130,39486,Tool Grip
39407,39565,39367,39644,38972,38261,39367,39486,Tool Grip
39407,39723,39644,39565,38893,38379,39486,39565,Tool Grip
39446,39921,39921,39565,38972,38577,39525,39644,Tool Grip
39763,40237,40079,39763,39605,38893,39605,39802,Tool Grip
40118,40553,40118,40039,40158,39446,39763,40039,Tool Grip
40435,40672,40237,40039,40474,40830,40237,40237,Tool Grip
40435,40553,40118,39763,40237,41304,40474,40197,Tool Grip
40118,40158,39842,39644,40237,41265,40474,40118,Tool Grip
39881,39881,39802,39921,40514,42055,40395,40197,Tool Grip
39684,39684,39921,40039,40909,42806,40593,40197,Tool Grip
39565,39763,40000,40158,40830,43043,40593,40000,Tool Grip
39446,39881,40039,40118,40395,43083,40474,40079,Tool Grip
39525,39763,39921,39921,39684,40909,39328,39842,Tool Grip
39684,39644,39763,39605,38814,36166,37589,39288,Tool Grip
39763,39763,39763,39407,38537,33715,37035,39012,Tool Grip
39525,40079,39921,39407,38972,34861,38103,38972,Tool Grip
39486,40276,39842,39446,39328,35889,39130,39367,Tool Grip
39684,40276,39960,39565,39644,36601,39802,39960,Tool Grip
39723,39881,40118,39881,40158,38458,40316,40435,Tool Grip
39605,38933,40079,40118,40474,41027,40435,40435,Tool Grip
39684,38379,39842,40039,40435,42846,40158,40000,Tool Grip
39446,39209,39921,39921,40276,43715,40316,39763,Tool Grip
38537,40593,40118,39723,40276,43320,40474,39842,Tool Grip
39288,40909,39881,39684,40395,42055,40316,39802,Tool Grip
40751,40553,39723,39960,40830,40988,40118,40000,Tool Grip
