rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
39605,39407,39605,39328,39881,41304,39723,39723,W. Pronation
39881,39723,39684,39486,40711,41739,39684,39486,W. Pronation
39012,40000,40000,40079,41858,42016,39763,39723,W. Pronation
38577,40039,40197,40158,38616,41265,39644,39723,W. Pronation
39249,39921,39802,40000,37391,39802,39288,39525,W. Pronation
40000,39921,39763,40474,40118,39209,39288,39328,W. Pronation
40988,40158,40276,40593,41897,39763,39881,39328,W. Pronation
41423,40079,40276,39960,42055,40316,40316,39723,W. Pronation
40474,39684,39684,39091,40474,39723,40237,40158,W. Pronation
39842,39249,39130,38537,37668,39209,40000,40395,W. Pronation
37905,39051,38893,38458,37747,38972,39644,40672,W. Pronation
36126,39407,39328,38972,41620,39288,39407,40593,W. Pronation
38735,40197,39960,39565,45810,39012,38933,39170,W. Pronation
41778,40948,40395,40356,47628,38656,39091,37114,W. Pronation
42292,40909,40672,41304,46640,39051,39763,37944,W. Pronation
41265,40237,40514,41067,41225,39209,39960,39881,W. Pronation
40197,39763,40079,40197,34348,39525,39802,40830,W. Pronation
39684,39565,39723,39446,31067,40039,39763,40711,W. Pronation
39288,39486,39644,39209,31581,40869,39763,40356,W. Pronation
39130,39565,39881,39367,34110,41620,39960,40237,W. Pronation
39091,39644,40039,39407,36640,41778,40039,40197,W. Pronation
39091,39644,39763,39328,39012,41186,39763,40000,W. Pronation
38854,39605,39684,39209,40948,40118,39486,39763,W. Pronation
38972,39763,39723,39328,43004,39288,39446,39881,W. Pronation
39209,39960,39802,39605,44031,38656,39486,40079,W. Pronation
39486,39881,39684,39881,44466,38735,39486,39802,W. Pronation
39644,39881,39802,40000,43360,39367,39565,39249,W. Pronation
38893,39684,39802,39921,41265,39684,39644,39091,W. Pronation
37470,39091,39525,39525,40000,39525,39407,38893,W. Pronation
40237,39960,39960,39565,39367,39723,39644,39644,W. Pronation
44862,41462,40672,40118,38854,40356,40237,41225,W. Pronation
43201,40751,40197,39960,39209,40514,40118,40593,W. Pronation
39960,39842,39684,39763,39565,40435,39842,39684,W. Pronation
38854,39644,39723,39842,39565,40000,39525,39446,W. Pronation
38893,39684,39881,40039,38695,39209,39446,39605,W. Pronation
38814,39684,39960,40079,37431,39130,39525,39763,W. Pronation
38814,39605,39960,39960,36996,39802,39684,39802,W. Pronation
39051,39684,39960,39684,38340,40039,39644,39723,W. Pronation
39407,39802,40000,39644,40276,40197,39723,39763,W. Pronation
39684,39921,39842,39525,42569,40197,39723,39763,W. Pronation
39763,39960,39723,39605,43952,39525,39486,39723,W. Pronation
39881,40158,40039,40316,44111,39209,39328,40039,W. Pronation
39842,40118,40197,40435,42529,39367,39446,40197,W. Pronation
39763,39684,39802,39605,39605,38972,39565,39802,W. Pronation
40316,39842,39881,39723,38735,39288,39763,39407,W. Pronation
40632,40079,40079,40118,37589,40197,40039,39763,W. Pronation
40197,40000,40118,39842,36561,40830,39960,39802,W. Pronation
39802,39881,40039,39644,38300,41146,39960,39802,W. Pronation
39802,39763,39763,39525,40790,40988,39881,40197,W. Pronation
39921,39842,39486,39446,41265,40276,39684,40316,W. Pronation
39565,39763,39288,39288,39723,38933,39328,40237,W. Pronation
39249,39565,39328,39367,38340,38537,39249,40039,W. Pronation
39288,39565,39723,39921,38695,38854,39407,39367,W. Pronation
39565,39763,40197,40237,38735,39605,39644,38695,W. Pronation
39644,39881,40316,39960,37944,40395,39960,39407,W. Pronation
39407,39842,40079,39644,39802,40474,40079,40316,W. Pronation
39249,39842,39960,39525,41107,40118,39921,40632,W. Pronation
39288,39763,39802,39486,39881,39763,39684,40553,W. Pronation
39565,39723,39842,39684,40474,39446,39525,40118,W. Pronation
39525,39684,39723,39723,42055,39367,39525,39249,W. Pronation
40751,39960,39605,39605,40751,38972,39407,38340,W. Pronation
41699,40316,39486,39565,37865,39012,39565,39051,W. Pronation
40909,40276,39446,39367,35612,39723,39921,40197,W. Pronation
39644,39960,39644,39209,35771,40039,39881,40474,W. Pronation
38893,39644,39644,39367,37431,40079,39525,40079,W. Pronation
38933,39605,39881,39802,40435,39842,39446,39842,W. Pronation
39091,39565,40039,40039,43913,39525,39486,40158,W. Pronation
38221,39288,39921,39842,43834,39763,39723,41225,W. Pronation
36284,39130,40039,39684,40711,40435,40000,42292,W. Pronation
36008,39486,40237,39644,39130,40948,39921,41699,W. Pronation
40830,40593,40553,40158,39960,40711,39525,38340,W. Pronation
45178,41937,41027,41225,40988,40000,39328,35573,W. Pronation
44229,41423,40435,41067,40079,38893,39486,35810,W. Pronation
41344,40039,39723,40237,39525,38379,39802,38300,W. Pronation
39130,39249,39367,39525,39763,38577,39960,40435,W. Pronation
38419,38854,39091,38972,38498,39407,40118,41620,W. Pronation
38024,38814,39051,38893,37114,40276,40118,41778,W. Pronation
37944,39091,39249,39249,37826,40988,39960,41541,W. Pronation
38419,39723,39486,39170,38063,41067,39763,40948,W. Pronation
39091,39881,39446,38774,38103,40079,39249,39288,W. Pronation
40158,39921,39249,38774,36640,38774,39170,38419,W. Pronation
40276,39960,39605,39644,36877,38261,39407,39328,W. Pronation
40000,40118,39960,40316,40672,38261,39249,39842,W. Pronation
39921,40276,40435,40751,44624,39091,39328,39763,W. Pronation
39763,40197,40474,40593,44190,39684,39525,39763,W. Pronation
40118,40118,40356,40435,43913,39802,39684,39763,W. Pronation
40593,40237,40474,40553,44624,40000,39960,40000,W. Pronation
40237,40039,40514,40553,43162,40711,40197,40039,W. Pronation
39684,39802,40237,40158,40948,41699,40158,39881,W. Pronation
39446,39684,39802,39249,37391,41067,39881,39644,W. Pronation
39407,39605,39525,38735,35454,40672,39842,39605,W. Pronation
39525,39565,39328,39012,37154,41344,40079,39723,W. Pronation
39130,39565,39367,39486,38972,40790,39802,39605,W. Pronation
38300,39684,39763,40039,38458,39209,39407,39407,W. Pronation
37193,39209,39644,39842,38300,37668,38893,39012,W. Pronation
39407,39802,39881,39881,40869,37510,39249,40158,W. Pronation
